不免	不免	<span class="pinYinWrapper"><span class="t4">bù</span> <span class="t3">miǎn</span></span>	<span class="zhuyin">ㄅㄨˋ ㄇㄧㄢˇ</span>	[sound:cmn-不免.mp3]	<div class="char"><span class="char-tone4">不</span><span class="char-tone3">免</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">bù</span> <span class="t3">miǎn</span></span></div><div class='meaning'><ul><li>inevitably</li></ul></div>
不能不	不能不	<span class="pinYinWrapper"><span class="t4">bù</span> <span class="t2">néng</span> <span class="t4">bù</span></span>	<span class="zhuyin">ㄅㄨˋ ㄋㄥˊ ㄅㄨˋ</span>	[sound:cmn-不能不.mp3]	<div class="char"><span class="char-tone4">不</span><span class="char-tone2">能</span><span class="char-tone4">不</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">bù</span> <span class="t2">néng</span> <span class="t4">bù</span></span></div><div class='meaning'><ul><li>have to</li><li> cannot but</li></ul></div>
不时	不時	<span class="pinYinWrapper"><span class="t4">bù</span> <span class="t2">shí</span></span>	<span class="zhuyin">ㄅㄨˋ ㄕˊ</span>	[sound:cmn-不时.mp3]	<div class="char"><span class="char-tone4">不</span><span class="char-tone2">时</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">bù</span> <span class="t2">shí</span></span></div><div class='meaning'><ul><li>from time to time</li><li> now and then</li><li> occasionally</li><li> frequently</li></ul></div>
不停	不停	<span class="pinYinWrapper"><span class="t4">bù</span> <span class="t2">tíng</span></span>	<span class="zhuyin">ㄅㄨˋ ㄊㄧㄥˊ</span>	[sound:cmn-不停.mp3]	<div class="char"><span class="char-tone4">不</span><span class="char-tone2">停</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">bù</span> <span class="t2">tíng</span></span></div><div class='meaning'><ul><li>incessant</li></ul></div>
不许	不許	<span class="pinYinWrapper"><span class="t4">bù</span> <span class="t3">xǔ</span></span>	<span class="zhuyin">ㄅㄨˋ ㄒㄩˇ</span>	[sound:cmn-不许.mp3]	<div class="char"><span class="char-tone4">不</span><span class="char-tone3">许</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">bù</span> <span class="t3">xǔ</span></span></div><div class='meaning'><ul><li>not to allow</li><li> must not</li><li> can't</li></ul></div>
不止	不止	<span class="pinYinWrapper"><span class="t4">bù</span> <span class="t3">zhǐ</span></span>	<span class="zhuyin">ㄅㄨˋ ㄓˇ</span>	[sound:cmn-不止.mp3]	<div class="char"><span class="char-tone4">不</span><span class="char-tone3">止</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">bù</span> <span class="t3">zhǐ</span></span></div><div class='meaning'><ul><li>incessantly</li><li> without end</li><li> more than</li><li> not limited to</li></ul></div>
不足	不足	<span class="pinYinWrapper"><span class="t4">bù</span> <span class="t2">zú</span></span>	<span class="zhuyin">ㄅㄨˋ ㄗㄨˊ</span>	[sound:cmn-不足.mp3]	<div class="char"><span class="char-tone4">不</span><span class="char-tone2">足</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">bù</span> <span class="t2">zú</span></span></div><div class='meaning'><ul><li>insufficient</li><li> lacking</li><li> deficiency</li><li> not enough</li><li> inadequate</li><li> not worth</li><li> cannot</li><li> should not</li></ul></div>
部位	部位	<span class="pinYinWrapper"><span class="t4">bù</span> <span class="t4">wèi</span></span>	<span class="zhuyin">ㄅㄨˋ ㄨㄟˋ</span>	[sound:cmn-部位.mp3]	<div class="char"><span class="char-tone4">部</span><span class="char-tone4">位</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">bù</span> <span class="t4">wèi</span></span></div><div class='meaning'><ul><li>position</li><li> place</li></ul></div>
猜	猜	<span class="pinYinWrapper"><span class="t1">cāi</span></span>	<span class="zhuyin">ㄘㄞ</span>	[sound:cmn-猜.mp3]	<div class="char"><span class="char-tone1">猜</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">cāi</span></span></div><div class='meaning'><ul><li>to guess</li></ul></div>
猜测	猜測	<span class="pinYinWrapper"><span class="t1">cāi</span> <span class="t4">cè</span></span>	<span class="zhuyin">ㄘㄞ ㄘㄜˋ</span>	[sound:cmn-猜测.mp3]	<div class="char"><span class="char-tone1">猜</span><span class="char-tone4">测</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">cāi</span> <span class="t4">cè</span></span></div><div class='meaning'><ul><li>to guess</li><li> to conjecture</li><li> to surmise</li></ul></div>
裁判	裁判	<span class="pinYinWrapper"><span class="t2">cái</span> <span class="t4">pàn</span></span>	<span class="zhuyin">ㄘㄞˊ ㄆㄢˋ</span>	[sound:cmn-裁判.mp3]	<div class="char"><span class="char-tone2">裁</span><span class="char-tone4">判</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">cái</span> <span class="t4">pàn</span></span></div><div class='meaning'><ul><li>judgment</li><li> to referee</li><li> umpire</li><li> judge</li><li> referee</li><li> CL:個|个[ge4],位[wei4],名[ming2]</li></ul></div>
采购	採購	<span class="pinYinWrapper"><span class="t3">cǎi</span> <span class="t4">gòu</span></span>	<span class="zhuyin">ㄘㄞˇ ㄍㄡˋ</span>	[sound:cmn-采购.mp3]	<div class="char"><span class="char-tone3">采</span><span class="char-tone4">购</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">cǎi</span> <span class="t4">gòu</span></span></div><div class='meaning'><ul><li>to procure (for an enterprise etc)</li><li> to purchase</li></ul></div>
彩票	彩票	<span class="pinYinWrapper"><span class="t3">cǎi</span> <span class="t4">piào</span></span>	<span class="zhuyin">ㄘㄞˇ ㄆㄧㄠˋ</span>	[sound:cmn-彩票.mp3]	<div class="char"><span class="char-tone3">彩</span><span class="char-tone4">票</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">cǎi</span> <span class="t4">piào</span></span></div><div class='meaning'><ul><li>lottery ticket</li></ul></div>
餐馆	餐館	<span class="pinYinWrapper"><span class="t1">cān</span> <span class="t3">guǎn</span></span>	<span class="zhuyin">ㄘㄢ ㄍㄨㄢˇ</span>	[sound:cmn-餐馆.mp3]	<div class="char"><span class="char-tone1">餐</span><span class="char-tone3">馆</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">cān</span> <span class="t3">guǎn</span></span></div><div class='meaning'><ul><li>restaurant</li><li> CL:家[jia1]</li></ul></div>
餐厅	餐廳	<span class="pinYinWrapper"><span class="t1">cān</span> <span class="t1">tīng</span></span>	<span class="zhuyin">ㄘㄢ ㄊㄧㄥ</span>	[sound:cmn-餐厅.mp3]	<div class="char"><span class="char-tone1">餐</span><span class="char-tone1">厅</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">cān</span> <span class="t1">tīng</span></span></div><div class='meaning'><ul><li>dining hall</li><li> dining room</li><li> restaurant</li><li> CL:間|间[jian1],家[jia1]</li></ul></div>
餐饮	餐飲	<span class="pinYinWrapper"><span class="t1">cān</span> <span class="t3">yǐn</span></span>	<span class="zhuyin">ㄘㄢ ㄧㄣˇ</span>	[sound:cmn-餐饮.mp3]	<div class="char"><span class="char-tone1">餐</span><span class="char-tone3">饮</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">cān</span> <span class="t3">yǐn</span></span></div><div class='meaning'><ul><li>food and beverage</li><li> catering</li><li> repast</li></ul></div>
草原	草原	<span class="pinYinWrapper"><span class="t3">cǎo</span> <span class="t2">yuán</span></span>	<span class="zhuyin">ㄘㄠˇ ㄩㄢˊ</span>	[sound:cmn-草原.mp3]	<div class="char"><span class="char-tone3">草</span><span class="char-tone2">原</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">cǎo</span> <span class="t2">yuán</span></span></div><div class='meaning'><ul><li>grassland</li><li> prairie</li><li> CL:片[pian4]</li></ul></div>
册	冊	<span class="pinYinWrapper"><span class="t4">cè</span></span>	<span class="zhuyin">ㄘㄜˋ</span>	[sound:cmn-册.mp3]	<div class="char"><span class="char-tone4">册</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">cè</span></span></div><div class='meaning'><ul><li>book</li><li> booklet</li><li> classifier for books</li></ul></div>
层次	層次	<span class="pinYinWrapper"><span class="t2">céng</span> <span class="t4">cì</span></span>	<span class="zhuyin">ㄘㄥˊ ㄘˋ</span>	[sound:cmn-层次.mp3]	<div class="char"><span class="char-tone2">层</span><span class="char-tone4">次</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">céng</span> <span class="t4">cì</span></span></div><div class='meaning'><ul><li>layer</li><li> level</li><li> gradation</li><li> arrangement of ideas</li><li> (a person's) standing</li></ul></div>
叉	叉	<span class="pinYinWrapper"><span class="t1">chā</span></span>, <span class="pinYinWrapper"><span class="t2">chá</span></span>, <span class="pinYinWrapper"><span class="t3">chǎ</span></span>	<span class="zhuyin">ㄔㄚ</span><span class="zhuyin"> ㄔㄚˊ</span><span class="zhuyin"> ㄔㄚˇ</span>	[sound:cmn-叉.mp3]	<div class="char"><span class="char-tone1">叉</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">chā</span></span></div><div class='meaning'><ul><li>fork</li><li> pitchfork</li><li> prong</li><li> pick</li><li> cross</li><li> intersect</li><li> 'X'</li></ul></div><div class="char"><span class="char-tone2">叉</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t2">chá</span></span></div><div class='meaning'><ul><li>to cross</li><li> be stuck</li></ul></div><div class="char"><span class="char-tone3">叉</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t3">chǎ</span></span></div><div class='meaning'><ul><li>to diverge</li><li> to open (as legs)</li></ul></div>
叉子	叉子	<span class="pinYinWrapper"><span class="t1">chā</span> <span class="t0">zi</span></span>	<span class="zhuyin">ㄔㄚ ㄗ˙</span>	[sound:cmn-叉子.mp3]	<div class="char"><span class="char-tone1">叉</span><span class="char-tone0">子</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">chā</span> <span class="t0">zi</span></span></div><div class='meaning'><ul><li>fork</li><li> CL:把[ba3]</li></ul></div>
差别	差別	<span class="pinYinWrapper"><span class="t1">chā</span> <span class="t2">bié</span></span>	<span class="zhuyin">ㄔㄚ ㄅㄧㄝˊ</span>	[sound:cmn-差别.mp3]	<div class="char"><span class="char-tone1">差</span><span class="char-tone2">别</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">chā</span> <span class="t2">bié</span></span></div><div class='meaning'><ul><li>difference</li><li> distinction</li><li> disparity</li></ul></div>
差距	差距	<span class="pinYinWrapper"><span class="t1">chā</span> <span class="t4">jù</span></span>	<span class="zhuyin">ㄔㄚ ㄐㄩˋ</span>	[sound:cmn-差距.mp3]	<div class="char"><span class="char-tone1">差</span><span class="char-tone4">距</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">chā</span> <span class="t4">jù</span></span></div><div class='meaning'><ul><li>disparity</li><li> gap</li></ul></div>
插	揷	<span class="pinYinWrapper"><span class="t1">chā</span></span>	<span class="zhuyin">ㄔㄚ</span>	[sound:cmn-插.mp3]	<div class="char"><span class="char-tone1">插</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">chā</span></span></div><div class='meaning'><ul><li>to insert</li><li> stick in</li><li> pierce</li><li> to take part in</li><li> to interfere</li><li> to interpose</li><li> old variant of 插[cha1]</li></ul></div>
查询	查詢	<span class="pinYinWrapper"><span class="t2">chá</span> <span class="t2">xún</span></span>	<span class="zhuyin">ㄔㄚˊ ㄒㄩㄣˊ</span>	[sound:cmn-查询.mp3]	<div class="char"><span class="char-tone2">查</span><span class="char-tone2">询</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">chá</span> <span class="t2">xún</span></span></div><div class='meaning'><ul><li>to check</li><li> to inquire</li><li> to consult (a document etc)</li><li> inquiry</li><li> query</li></ul></div>
差点儿	差點兒	<span class="pinYinWrapper"><span class="t4">chà</span> <span class="t3">diǎn</span><span class="t0">r</span></span>	<span class="zhuyin">ㄔㄚˋ ㄉㄧㄢˇ ㄦ˙</span>	[sound:cmn-差点儿.mp3]	<div class="char"><span class="char-tone4">差</span><span class="char-tone3">点</span><span class="char-tone0">儿</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">chà</span> <span class="t3">diǎn</span><span class="t0">r</span></span></div><div class='meaning'><ul><li>erhua variant of 差點|差点[cha4 dian3]</li></ul></div>
拆	拆	<span class="pinYinWrapper"><span class="t1">chāi</span></span>	<span class="zhuyin">ㄔㄞ</span>	[sound:cmn-拆.mp3]	<div class="char"><span class="char-tone1">拆</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">chāi</span></span></div><div class='meaning'><ul><li>to tear open</li><li> to tear down</li><li> to tear apart</li><li> to open</li></ul></div>
拆除	拆除	<span class="pinYinWrapper"><span class="t1">chāi</span> <span class="t2">chú</span></span>	<span class="zhuyin">ㄔㄞ ㄔㄨˊ</span>	[sound:cmn-拆除.mp3]	<div class="char"><span class="char-tone1">拆</span><span class="char-tone2">除</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">chāi</span> <span class="t2">chú</span></span></div><div class='meaning'><ul><li>to tear down</li><li> to demolish</li><li> to dismantle</li><li> to remove</li></ul></div>
产业	產業	<span class="pinYinWrapper"><span class="t3">chǎn</span> <span class="t4">yè</span></span>	<span class="zhuyin">ㄔㄢˇ ㄧㄝˋ</span>	[sound:cmn-产业.mp3]	<div class="char"><span class="char-tone3">产</span><span class="char-tone4">业</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">chǎn</span> <span class="t4">yè</span></span></div><div class='meaning'><ul><li>industry</li><li> estate</li><li> property</li><li> industrial</li></ul></div>
长度	長度	<span class="pinYinWrapper"><span class="t2">cháng</span> <span class="t4">dù</span></span>	<span class="zhuyin">ㄔㄤˊ ㄉㄨˋ</span>	[sound:cmn-长度.mp3]	<div class="char"><span class="char-tone2">长</span><span class="char-tone4">度</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">cháng</span> <span class="t4">dù</span></span></div><div class='meaning'><ul><li>length</li></ul></div>
长寿	長壽	<span class="pinYinWrapper"><span class="t2">Cháng</span> <span class="t4">shòu</span></span>, <span class="pinYinWrapper"><span class="t2">cháng</span> <span class="t4">shòu</span></span>	<span class="zhuyin">ㄔㄤˊ ㄕㄡˋ</span>	[sound:cmn-长寿.mp3]	<div class="char"><span class="char-tone2">长</span><span class="char-tone4">寿</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">Cháng</span> <span class="t4">shòu</span></span></div><div class='meaning'><ul><li>Changshou suburban district of Chongqing municipality, formerly in Sichuan</li></ul></div><div class="char"><span class="char-tone2">长</span><span class="char-tone4">寿</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t2">cháng</span> <span class="t4">shòu</span></span></div><div class='meaning'><ul><li>longevity</li><li> ability to live long</li><li> long lived</li></ul></div>
